gender,married,has_children,age,reisen_gesamt,stornierte_reisen,rooms_avg,nights_avg,hotel_price_avg,hotel_count,seats_avg,flight_price_avg,flight_count,checked_bags_avg,session_dauer_avg_sec,cluster,user_id
1,1,1,43,4,0.0,1.0,5.333333333333333,1164.0,3.0,1.0,464.68,2.0,0.5,101.875,2,589311
1,1,0,54,2,0.0,1.5,4.0,783.0,2.0,1.5,507.385,2.0,0.5,80.777777777,2,555191
1,0,0,52,3,0.0,1.0,3.333333333333333,122.66666666666669,3.0,1.0,442.25666666666666,3.0,0.0,106.0,2,671975
1,1,1,60,4,0.0,1.0,6.5,2281.75,4.0,1.0,621.36,1.0,1.0,111.5,2,533327
1,1,1,55,1,0.0,1.0,4.0,356.0,1.0,1.0,460.17,1.0,0.0,64.5,2,621072
1,0,0,54,3,0.0,1.0,6.0,1650.0,2.0,1.0,225.4333333333333,3.0,0.6666666666666666,111.375,2,599335
1,0,0,46,2,0.0,1.0,2.5,1173.5,2.0,1.0,491.295,2.0,0.5,136.75,2,556647
1,0,0,45,2,0.0,1.0,1.5,202.5,2.0,1.0,356.295,2.0,0.5,60.625,2,500257
1,1,0,44,2,0.0,1.0,3.5,357.0,2.0,1.0,356.35,1.0,0.0,138.125,2,567195
1,0,1,21,3,0.0,1.0,4.333333333333333,428.6666666666667,3.0,1.0,269.075,2.0,0.5,102.25,2,689984
1,0,0,46,2,0.0,1.0,4.5,535.5,2.0,1.0,122.54,1.0,1.0,135.0,2,531921
1,1,0,55,2,0.0,1.0,3.0,682.0,2.0,1.0,161.73000000000002,2.0,0.5,99.7,2,510899
1,1,0,42,2,0.0,1.0,3.0,1409.0,2.0,1.0,356.105,2.0,1.0,102.125,2,519905
1,0,1,37,2,0.0,2.0,9.0,2500.5,2.0,3.0,1244.31,1.0,2.0,86.375,2,189676
1,1,0,72,1,0.0,0.0,0.0,0.0,0.0,2.0,275.64,1.0,1.0,91.111111111,2,523503
1,1,0,48,5,1.0,1.0,0.5,63.0,2.0,1.3333333333333333,844.41,3.0,1.0,93.25,2,546529
1,1,0,57,3,0.0,1.3333333333333333,3.0,1165.3333333333333,3.0,1.3333333333333333,655.1133333333333,3.0,0.6666666666666666,109.625,2,544414
1,0,1,34,2,0.0,1.0,3.0,439.5,2.0,1.0,237.79,2.0,0.0,143.125,2,519096
1,1,0,45,2,0.0,2.0,5.5,1177.5,2.0,2.0,1216.54,2.0,1.0,88.25,2,617506
1,0,0,55,2,0.0,1.0,2.5,626.0,2.0,1.0,622.85,2.0,0.0,82.333333333,2,563482
1,0,0,48,4,1.0,1.5,2.5,444.5,2.0,1.5,701.5250000000001,2.0,0.5,113.0,2,700237
1,0,0,43,1,0.0,1.0,1.0,87.0,1.0,1.0,95.52,1.0,0.0,145.375,2,557343
1,1,0,52,2,0.0,1.0,3.5,507.0,2.0,1.0,286.875,2.0,0.5,73.444444444,2,538112
1,1,1,51,1,0.0,1.0,1.0,402.0,1.0,1.0,499.4,1.0,0.0,75.25,2,563021
1,0,0,34,1,0.0,1.0,3.0,600.0,1.0,1.0,336.32,1.0,2.0,117.0,2,517819
1,0,0,28,3,0.0,1.0,2.0,328.0,3.0,1.0,482.76,2.0,0.0,85.0,2,476956
1,0,0,47,4,0.0,1.0,4.0,144.0,1.0,1.0,259.7925,4.0,0.5,106.875,2,792549
1,1,1,50,2,0.0,1.0,6.0,822.0,1.0,1.0,658.0,2.0,1.0,60.222222222,2,546130
1,0,0,48,2,0.0,1.0,1.0,172.5,2.0,1.0,370.215,2.0,0.5,106.5,2,494374
1,0,0,36,3,0.0,1.6666666666666667,1.3333333333333333,257.6666666666667,3.0,1.6666666666666667,470.04333333333335,3.0,1.6666666666666667,81.75,2,639009
1,1,0,67,2,0.0,1.0,4.0,720.0,2.0,1.0,69.52,1.0,0.0,126.125,2,536893
1,0,0,41,1,0.0,2.0,1.0,218.0,1.0,2.0,550.16,1.0,2.0,69.875,2,431746
1,0,1,50,4,1.0,1.0,2.0,258.0,1.0,1.0,215.515,2.0,1.0,73.142857142,2,516132
1,0,0,34,2,0.0,1.0,2.5,247.0,2.0,1.0,172.125,2.0,1.0,147.0,2,629647
1,1,1,38,2,0.0,1.0,2.0,212.0,2.0,1.0,232.785,2.0,0.0,73.375,2,507728
1,0,0,37,2,0.0,1.0,2.0,297.0,2.0,1.0,129.855,2.0,0.5,70.375,2,543557
1,0,0,52,2,0.0,1.0,3.0,295.0,2.0,1.0,408.365,2.0,0.0,103.125,2,635587
1,1,0,46,3,0.0,1.5,7.5,2277.0,2.0,1.3333333333333333,746.6466666666666,3.0,0.6666666666666666,126.125,2,513796
1,1,0,50,3,0.0,1.0,3.0,370.0,3.0,1.0,155.535,2.0,1.0,149.125,2,587304
1,1,0,48,1,0.0,1.0,1.0,314.0,1.0,1.0,141.38,1.0,0.0,53.5,2,550868
1,0,1,26,2,0.0,1.0,3.5,367.0,2.0,1.0,402.17,1.0,0.0,94.555555555,2,601894
1,0,0,29,2,0.0,1.5,5.0,1482.0,2.0,1.5,701.26,2.0,0.0,75.111111111,2,529229
1,1,0,39,3,0.0,1.0,2.0,349.6666666666667,3.0,1.0,190.2733333333333,3.0,0.0,116.875,2,499475
1,0,1,30,2,0.0,0.0,0.0,0.0,0.0,1.5,124.58,2.0,1.0,139.125,2,538108
1,1,1,49,2,0.0,1.0,1.5,263.5,2.0,1.0,618.965,2.0,0.5,112.25,2,631993
1,1,0,49,2,0.0,1.0,2.0,161.0,2.0,1.0,416.36,2.0,0.5,60.125,2,512552
1,1,1,41,2,0.0,1.0,2.5,352.5,2.0,1.0,386.965,2.0,0.0,126.75,2,519596
1,1,1,47,4,0.0,1.0,6.5,397.5,2.0,1.0,360.64,3.0,1.0,92.125,2,553151
1,0,1,48,4,1.0,2.0,4.5,604.5,2.0,2.0,1400.505,2.0,0.0,109.333333333,2,489949
1,0,0,52,4,1.0,1.0,1.5,624.0,2.0,1.0,700.44,2.0,0.5,105.166666666,2,528743
1,1,0,54,4,1.0,1.5,1.5,216.0,2.0,1.5,335.495,2.0,0.0,114.5,2,567950
1,1,1,54,3,0.0,1.3333333333333333,4.0,805.6666666666666,3.0,1.5,1132.49,2.0,0.5,100.5,2,555428
1,1,1,44,2,0.0,1.0,6.5,2011.0,2.0,1.0,302.08,2.0,0.5,158.625,2,550200
1,1,1,48,3,0.0,1.0,6.0,583.0,3.0,1.0,341.87,2.0,1.0,89.625,2,536532
1,0,1,37,3,1.0,1.0,3.0,528.0,1.0,1.0,154.16,1.0,0.0,91.166666666,2,538350
1,1,0,52,3,0.0,1.0,3.0,317.3333333333333,3.0,1.0,89.33666666666666,3.0,0.3333333333333333,106.5,2,518406
1,0,1,30,2,0.0,1.0,1.0,155.0,2.0,1.0,398.58,2.0,0.5,103.5,2,562362
1,1,0,35,1,0.0,0.0,0.0,0.0,0.0,2.0,3966.19,1.0,1.0,64.444444444,2,374340
1,0,0,57,4,1.0,1.0,5.0,1026.0,2.0,1.0,531.9100000000001,2.0,0.0,102.833333333,2,465731
1,1,1,48,3,0.0,1.3333333333333333,6.333333333333333,684.0,3.0,1.0,322.31,1.0,0.0,142.25,2,560341
1,0,1,40,3,0.0,2.0,2.5,622.0,2.0,1.0,159.70000000000002,2.0,0.5,78.25,2,599311
1,0,0,47,1,0.0,2.0,1.0,250.0,1.0,2.0,307.34,1.0,1.0,82.0,2,564737
1,0,0,39,3,0.0,1.0,2.0,309.3333333333333,3.0,1.0,326.23999999999995,3.0,0.3333333333333333,97.0,2,508144
1,1,0,57,2,0.0,1.0,2.5,407.5,2.0,1.0,459.245,2.0,0.0,117.777777777,2,639510
1,1,0,56,3,0.0,1.0,2.0,267.0,3.0,1.0,289.78,2.0,0.5,98.5,2,524076
1,0,0,29,4,1.0,1.0,4.0,583.0,2.0,1.0,734.91,1.0,1.0,123.0,2,541040
1,0,0,67,2,0.0,1.0,1.5,225.0,2.0,1.0,590.795,2.0,1.0,126.111111111,2,565070
1,1,1,38,1,0.0,2.0,12.0,1224.0,1.0,4.0,7451.31,1.0,3.0,96.444444444,2,373489
1,1,1,44,3,0.0,1.0,2.333333333333333,288.0,3.0,1.0,414.0133333333333,3.0,0.6666666666666666,134.5,2,518585
1,0,1,31,2,0.0,1.0,3.0,492.0,1.0,1.0,688.78,2.0,0.0,131.75,2,549251
1,0,0,20,3,0.0,2.0,2.333333333333333,457.3333333333333,3.0,2.0,414.745,2.0,1.0,93.75,2,528967
1,0,1,32,2,0.0,1.0,4.0,696.0,1.0,1.5,1810.925,2.0,0.5,84.75,2,531361
1,1,0,56,2,0.0,1.0,3.0,489.0,1.0,2.0,457.415,2.0,1.0,98.125,2,529422
1,1,0,50,3,0.0,1.0,1.6666666666666667,119.0,3.0,1.0,318.0733333333333,3.0,0.6666666666666666,115.7,2,478801
1,1,1,49,2,0.0,1.0,8.5,1176.5,2.0,1.0,705.31,1.0,1.0,52.0,2,464160
1,0,0,27,3,0.0,2.0,1.5,789.5,2.0,1.6666666666666667,973.7333333333332,3.0,0.3333333333333333,143.0,2,486823
1,1,0,43,4,0.0,2.25,6.0,2402.0,4.0,2.5,1073.695,2.0,1.0,97.75,2,573011
1,1,1,55,2,0.0,1.0,2.5,352.5,2.0,1.0,94.0,1.0,2.0,138.777777777,2,469699
1,1,1,29,3,0.0,1.3333333333333333,6.333333333333333,1448.6666666666667,3.0,1.0,409.955,2.0,0.5,80.625,2,521941
1,0,1,33,2,0.0,1.0,7.0,1449.0,1.0,2.0,335.96,1.0,1.0,85.125,2,547301
1,1,1,56,2,0.0,1.0,5.0,1174.5,2.0,1.0,649.73,1.0,0.0,125.5,2,536034
1,0,0,29,3,0.0,1.3333333333333333,2.0,258.6666666666667,3.0,1.5,850.355,2.0,1.0,129.125,2,614549
1,1,1,48,2,0.0,1.0,8.5,993.0,2.0,1.0,377.065,2.0,1.0,105.875,2,656346
1,0,1,41,2,0.0,1.0,3.0,111.0,1.0,1.0,492.835,2.0,1.0,102.375,2,509036
1,1,0,46,2,0.0,2.0,2.0,180.0,1.0,2.0,2096.625,2.0,0.5,69.444444444,2,529488
1,1,1,38,2,0.0,1.0,6.5,1928.0,2.0,1.0,346.13,1.0,1.0,66.5,2,584459
1,0,1,30,3,0.0,1.0,2.0,328.3333333333333,3.0,1.0,423.08,2.0,0.5,99.375,2,547453
1,0,0,53,3,0.0,1.3333333333333333,2.333333333333333,309.6666666666667,3.0,1.3333333333333333,571.1266666666667,3.0,0.3333333333333333,98.6,2,540199
1,0,0,47,3,0.0,1.0,2.5,304.5,2.0,1.0,368.7633333333333,3.0,0.0,87.25,2,656873
1,1,0,60,1,0.0,2.0,2.0,700.0,1.0,2.0,240.38,1.0,2.0,100.75,2,506777
1,0,0,33,4,1.0,0.0,0.0,0.0,0.0,1.0,370.255,2.0,1.0,124.0,2,452532
1,0,1,41,1,0.0,1.0,4.0,1976.0,1.0,1.0,328.37,1.0,0.0,91.555555555,2,529566
1,0,0,41,1,0.0,1.0,3.0,1002.0,1.0,1.0,182.36,1.0,0.0,95.625,2,630039
1,1,1,40,1,0.0,1.0,2.0,588.0,1.0,1.0,367.25,1.0,0.0,95.0,2,542605
1,0,1,18,2,0.0,1.0,4.0,452.0,2.0,1.0,414.64,1.0,3.0,71.75,2,551978
1,1,0,47,2,0.0,1.0,1.5,221.0,2.0,1.0,330.63,2.0,0.5,91.125,2,539625
1,0,1,36,1,0.0,1.0,2.0,180.0,1.0,1.0,161.83,1.0,1.0,105.555555555,2,499634
1,0,0,38,3,0.0,1.3333333333333333,2.333333333333333,152.66666666666666,3.0,1.3333333333333333,324.81333333333333,3.0,0.3333333333333333,115.375,2,593020
1,0,0,45,3,0.0,1.6666666666666667,3.6666666666666665,1525.3333333333333,3.0,1.6666666666666667,551.79,3.0,0.3333333333333333,95.375,2,562428
1,0,0,19,1,0.0,1.0,0.0,0.0,1.0,1.0,490.71,1.0,1.0,64.25,2,531834
1,0,0,25,2,0.0,1.0,2.5,287.5,2.0,1.5,1043.73,2.0,0.5,88.5,2,591593
1,0,0,34,2,0.0,2.0,4.0,1032.0,1.0,1.5,999.485,2.0,1.0,100.875,2,567547
1,1,0,47,2,0.0,1.0,1.0,214.5,2.0,1.0,320.83,2.0,0.0,107.0,2,562315
1,0,1,42,1,0.0,1.0,1.0,309.0,1.0,1.0,157.03,1.0,0.0,82.75,2,493476
1,0,0,27,3,0.0,1.0,4.5,465.0,2.0,1.0,100.34,1.0,1.0,82.75,2,516682
1,0,0,28,1,0.0,1.0,4.0,816.0,1.0,1.0,458.03,1.0,1.0,141.125,2,506828
1,0,0,37,2,0.0,1.0,4.0,447.5,2.0,1.0,181.34,1.0,1.0,135.75,2,507036
1,0,1,35,2,0.0,1.0,3.5,876.5,2.0,1.0,100.45,1.0,0.0,97.375,2,532651
1,1,0,40,2,0.0,1.0,3.0,614.0,2.0,1.0,136.89,2.0,0.5,106.625,2,520411
1,0,0,44,2,0.0,1.0,3.0,504.0,1.0,1.0,241.305,2.0,1.0,84.875,2,651818
1,0,0,32,1,0.0,1.0,2.0,378.0,1.0,1.0,287.72,1.0,2.0,88.125,2,581365
1,0,0,29,3,0.0,1.0,2.0,179.66666666666666,3.0,1.0,138.80666666666664,3.0,0.6666666666666666,113.5,2,508240
1,1,0,47,3,0.0,1.0,0.6666666666666666,91.0,3.0,1.0,158.32000000000002,3.0,0.0,105.7,2,517486
1,1,0,35,3,0.0,1.0,4.0,727.0,3.0,1.0,389.275,2.0,1.0,94.0,2,570666
1,0,0,57,3,0.0,1.6666666666666667,3.6666666666666665,1793.3333333333333,3.0,1.6666666666666667,311.8933333333333,3.0,1.0,98.875,2,528542
1,0,1,35,3,0.0,1.3333333333333333,2.333333333333333,214.66666666666663,3.0,1.3333333333333333,413.65,3.0,1.0,96.625,2,512791
1,0,0,39,2,0.0,1.0,3.5,357.5,2.0,1.0,646.53,2.0,0.5,198.875,2,449326
1,1,0,37,2,0.0,1.0,1.5,305.0,2.0,1.0,392.445,2.0,0.0,95.875,2,428552
1,1,1,46,3,0.0,1.0,2.0,388.0,2.0,2.333333333333333,4506.633333333333,3.0,1.6666666666666667,115.0,2,533492
1,1,0,70,1,0.0,2.0,1.0,242.0,1.0,2.0,1395.27,1.0,0.0,97.25,2,541083
1,0,0,44,3,0.0,1.0,6.0,530.0,3.0,1.0,233.69,2.0,0.5,134.444444444,2,521316
1,1,0,56,2,0.0,1.0,6.5,1414.5,2.0,1.0,661.6,2.0,1.0,108.625,2,521408
1,1,1,38,2,0.0,1.0,2.5,441.5,2.0,1.0,1090.085,2.0,0.5,61.444444444,2,529023
1,0,0,49,3,0.0,2.0,2.6666666666666665,424.6666666666667,3.0,2.0,697.2999999999998,3.0,1.6666666666666667,124.25,2,583499
1,1,0,34,2,0.0,2.0,5.0,919.5,2.0,1.0,115.85,1.0,1.0,84.25,2,576357
1,1,0,39,2,0.0,1.0,1.5,134.5,2.0,1.0,117.58,2.0,0.5,111.125,2,634824
1,0,1,58,1,0.0,1.0,5.0,1860.0,1.0,1.0,248.2,1.0,1.0,112.25,2,610226
1,1,1,57,1,0.0,1.0,0.0,0.0,1.0,1.0,542.21,1.0,1.0,92.777777777,2,544271
1,0,1,38,3,0.0,1.3333333333333333,1.6666666666666667,278.0,3.0,1.3333333333333333,581.8566666666666,3.0,1.0,134.5,2,570021
1,0,0,40,2,0.0,1.5,2.5,492.5,2.0,1.5,944.145,2.0,0.5,70.875,2,531931
1,1,1,46,2,0.0,1.0,2.0,122.0,1.0,1.0,384.785,2.0,0.0,113.9,2,567448
1,0,0,35,1,0.0,1.0,0.0,0.0,1.0,1.0,233.1,1.0,1.0,104.125,2,518639
1,0,0,22,2,0.0,2.0,7.0,828.0,2.0,3.0,1748.52,1.0,1.0,67.625,2,512447
1,1,1,47,3,1.0,2.0,1.0,178.0,1.0,2.0,477.82,1.0,1.0,96.5,2,545684
1,0,0,48,2,0.0,1.0,4.0,820.0,1.0,1.0,610.3,1.0,1.0,78.777777777,2,527280
1,0,0,30,2,0.0,1.0,7.0,1223.0,2.0,1.0,314.62,1.0,1.0,120.5,2,559468
1,0,0,39,2,0.0,1.0,5.5,1469.5,2.0,1.0,450.725,2.0,0.5,70.875,2,543900
1,1,0,41,2,0.0,1.0,2.0,102.0,2.0,1.0,226.09,2.0,1.0,87.25,2,695307
1,0,0,51,2,0.0,1.0,5.0,420.0,1.0,1.5,530.065,2.0,0.5,64.625,2,681050
1,0,0,44,2,0.0,1.0,1.0,231.0,1.0,1.0,82.35,2.0,1.5,209.25,2,510315
1,0,0,22,2,0.0,1.0,1.0,176.0,1.0,1.5,2301.355,2.0,0.5,74.625,2,565387
1,1,1,54,2,0.0,1.5,3.0,468.0,2.0,1.5,673.595,2.0,0.0,86.25,2,523807
1,1,1,50,1,0.0,1.0,2.0,250.0,1.0,1.0,645.61,1.0,2.0,91.125,2,605607
1,1,1,55,3,0.0,1.0,5.333333333333333,1652.0,3.0,1.0,471.33,2.0,2.0,133.25,2,533222
1,1,0,51,2,0.0,1.5,6.0,1270.5,2.0,2.0,690.03,1.0,1.0,122.0,2,489852
1,0,1,18,1,0.0,1.0,9.0,495.0,1.0,2.0,6052.9,1.0,2.0,67.125,2,552623
1,1,0,38,2,0.0,1.5,4.0,595.0,2.0,1.5,427.8,2.0,0.0,107.888888888,2,645933
1,1,0,56,3,0.0,1.3333333333333333,2.6666666666666665,392.6666666666667,3.0,1.5,723.99,2.0,0.5,137.625,2,508693
1,1,0,55,2,0.0,1.0,4.0,307.5,2.0,1.0,184.185,2.0,1.0,80.25,2,567172
1,1,1,41,2,0.0,1.0,2.0,328.0,1.0,1.5,2362.83,2.0,0.5,160.875,2,623142
1,1,0,43,2,0.0,1.0,1.5,257.5,2.0,1.0,501.225,2.0,1.5,92.125,2,516282
1,1,1,59,2,0.0,1.0,5.5,2034.0,2.0,1.0,260.925,2.0,1.0,88.0,2,555083
1,0,0,73,1,0.0,1.0,3.0,309.0,1.0,1.0,332.5,1.0,1.0,109.666666666,2,524739
1,1,1,56,3,0.0,1.6666666666666667,6.666666666666667,1823.3333333333333,3.0,2.5,445.985,2.0,2.0,93.375,2,553901
1,1,1,52,2,0.0,1.5,4.0,1099.5,2.0,1.0,189.91,1.0,0.0,122.25,2,101486
1,1,0,48,3,0.0,1.3333333333333333,1.6666666666666667,980.6666666666666,3.0,1.3333333333333333,827.36,3.0,1.0,111.5,2,533155
1,0,1,24,2,0.0,1.5,2.5,646.0,2.0,0.0,0.0,0.0,0.0,168.0,2,531562
1,1,0,43,4,1.0,1.5,7.0,1676.5,2.0,1.5,584.645,2.0,0.0,132.333333333,2,599454
1,0,0,30,2,0.0,1.0,3.0,534.0,2.0,1.0,508.42,2.0,0.0,90.6,2,513242
1,0,1,42,5,1.0,1.0,4.0,701.5,2.0,1.0,508.405,2.0,0.5,122.5,2,527782
1,1,0,42,3,0.0,1.0,3.0,367.0,3.0,1.0,466.1433333333334,3.0,0.6666666666666666,121.0,2,511326
1,1,1,47,2,0.0,1.0,2.5,421.0,2.0,1.0,518.55,1.0,0.0,91.625,2,547180
1,0,1,44,3,0.0,2.333333333333333,2.333333333333333,668.0,3.0,2.333333333333333,1533.6500000000003,3.0,0.0,144.444444444,2,560245
1,1,0,40,1,0.0,1.0,3.0,843.0,1.0,1.0,428.87,1.0,0.0,107.75,2,624258
1,0,0,49,3,0.0,1.6666666666666667,4.666666666666667,1236.6666666666667,3.0,2.0,360.53,2.0,0.5,110.333333333,2,349132
1,1,1,28,3,1.0,0.0,0.0,0.0,0.0,2.0,142.88,1.0,2.0,77.5,2,524821
1,0,0,52,3,0.0,1.0,2.6666666666666665,878.0,3.0,1.0,1174.76,3.0,0.0,76.25,2,554801
1,1,0,40,3,0.0,1.0,1.6666666666666667,224.0,3.0,1.0,603.5966666666667,3.0,0.3333333333333333,110.75,2,523271
1,0,0,44,3,0.0,1.0,3.6666666666666665,545.6666666666666,3.0,1.0,757.085,2.0,0.0,121.25,2,545936
1,0,0,42,3,0.0,1.6666666666666667,1.3333333333333333,495.0,3.0,1.6666666666666667,496.7833333333333,3.0,0.3333333333333333,107.0,2,564252
1,1,1,46,2,0.0,1.0,4.5,680.5,2.0,1.0,464.29,1.0,0.0,107.625,2,684543
1,0,0,42,3,0.0,1.0,2.5,597.0,2.0,1.3333333333333333,306.6133333333333,3.0,0.6666666666666666,112.875,2,520708
1,0,0,32,1,0.0,2.0,2.0,740.0,1.0,2.0,561.2,1.0,0.0,100.25,2,563342
1,1,1,45,2,0.0,1.0,1.0,222.0,1.0,1.0,494.59,2.0,0.5,101.9,2,504081
1,1,1,64,3,1.0,1.0,2.0,498.0,1.0,1.0,238.57,1.0,1.0,78.714285714,2,526727
1,0,1,36,3,0.0,1.0,3.5,294.0,2.0,1.0,272.62,2.0,1.0,106.0,2,441200
1,0,1,49,3,0.0,2.0,2.0,815.0,3.0,2.0,878.9833333333332,3.0,1.0,109.375,2,543304
1,1,0,41,3,0.0,1.3333333333333333,1.6666666666666667,229.66666666666663,3.0,1.3333333333333333,584.4399999999999,3.0,0.6666666666666666,131.777777777,2,125845
1,1,0,44,3,1.0,1.0,1.0,140.0,1.0,1.0,459.74,1.0,1.0,120.833333333,2,643714
1,1,1,46,2,0.0,1.0,2.0,216.0,1.0,1.0,373.38,2.0,1.0,85.625,2,510733
1,0,0,25,2,0.0,1.5,4.0,584.0,2.0,2.0,1029.99,1.0,1.0,172.25,2,553704
1,1,1,51,4,1.0,1.3333333333333333,3.333333333333333,508.0,3.0,1.5,656.26,2.0,0.0,133.857142857,2,498500
1,0,1,18,2,0.0,1.5,4.5,586.5,2.0,1.0,201.37,1.0,0.0,97.375,2,620382
1,0,0,29,3,0.0,1.0,3.333333333333333,456.0,3.0,1.0,452.675,2.0,0.0,86.625,2,514926
1,0,1,35,3,0.0,1.3333333333333333,3.0,803.6666666666666,3.0,1.0,398.235,2.0,0.5,89.125,2,511638
1,0,0,47,2,0.0,1.0,2.5,345.0,2.0,1.0,386.52,2.0,1.0,104.625,2,714504
1,1,1,46,3,0.0,1.0,1.3333333333333333,270.0,3.0,1.0,254.82333333333332,3.0,0.3333333333333333,102.25,2,471717
1,0,0,34,2,0.0,1.0,2.0,471.0,2.0,1.0,126.54,2.0,0.5,110.75,2,578872
1,1,1,58,1,0.0,1.0,4.0,1564.0,1.0,1.0,728.52,1.0,0.0,113.444444444,2,559846
1,1,1,44,4,1.0,1.0,6.0,386.0,2.0,1.0,481.12,2.0,0.5,139.833333333,2,547150
1,0,0,25,1,0.0,1.0,1.0,92.0,1.0,1.0,715.35,1.0,0.0,87.875,2,502212
1,0,1,41,2,0.0,1.0,1.0,76.0,2.0,1.0,490.845,2.0,0.5,128.5,2,338086
1,0,0,43,2,0.0,1.0,1.5,338.0,2.0,1.0,93.205,2.0,0.5,176.375,2,447951
1,1,0,61,1,0.0,0.0,0.0,0.0,0.0,2.0,4332.96,1.0,1.0,95.75,2,535473
1,1,1,46,1,0.0,1.0,6.0,852.0,1.0,1.0,579.79,1.0,0.0,99.125,2,811077
1,0,1,31,3,1.0,1.0,4.0,628.0,1.0,1.0,476.2,1.0,1.0,218.285714285,2,566953
1,0,1,39,2,0.0,2.5,3.0,335.0,2.0,2.5,284.625,2.0,1.5,89.75,2,638140
1,0,1,50,2,0.0,1.5,2.5,700.0,2.0,1.5,477.25,2.0,0.0,114.444444444,2,534333
1,0,0,35,1,0.0,1.0,2.0,874.0,1.0,1.0,189.31,1.0,0.0,115.375,2,513289
1,1,0,67,2,0.0,1.0,2.5,279.0,2.0,1.0,124.94,2.0,0.5,101.125,2,717546
1,1,1,49,2,0.0,1.5,2.0,542.0,2.0,1.5,935.305,2.0,0.5,104.222222222,2,616222
1,0,0,26,2,0.0,1.0,0.5,113.0,2.0,1.0,594.55,2.0,0.0,117.375,2,520327
1,1,1,47,1,0.0,1.0,0.0,0.0,1.0,1.0,602.09,1.0,0.0,147.375,2,570631
1,1,0,55,3,0.0,1.0,1.6666666666666667,216.33333333333331,3.0,1.0,336.9766666666667,3.0,0.0,102.875,2,513338
1,0,1,24,1,0.0,2.0,8.0,2928.0,1.0,3.0,103.1,1.0,2.0,142.125,2,650049
1,0,0,55,3,0.0,1.0,3.333333333333333,466.6666666666667,3.0,1.0,124.83666666666666,3.0,0.3333333333333333,91.375,2,519604
1,1,0,45,2,0.0,1.0,0.0,0.0,1.0,1.0,376.665,2.0,0.5,84.125,2,558774
1,1,1,31,3,0.0,1.3333333333333333,2.0,440.0,3.0,1.5,354.12,2.0,0.5,80.0,2,637421
1,1,0,40,3,0.0,2.0,1.6666666666666667,839.0,3.0,2.0,284.91,3.0,0.3333333333333333,108.125,2,537414
1,0,0,41,2,0.0,1.0,2.0,544.0,1.0,1.0,317.635,2.0,0.0,100.125,2,614828
1,1,1,49,1,0.0,1.0,6.0,552.0,1.0,1.0,97.51,1.0,0.0,165.75,2,671066
1,0,1,21,2,0.0,1.0,3.0,1273.5,2.0,1.0,71.42,1.0,0.0,100.555555555,2,563598
1,0,0,38,3,0.0,1.3333333333333333,0.6666666666666666,176.0,3.0,1.3333333333333333,943.5833333333334,3.0,1.0,92.5,2,536651
1,0,1,56,1,0.0,1.0,1.0,153.0,1.0,1.0,311.77,1.0,1.0,93.625,2,535706
1,1,1,50,3,0.0,1.0,3.0,1067.6666666666667,3.0,1.0,300.94,3.0,0.6666666666666666,135.0,2,546190
1,0,0,35,2,0.0,1.0,1.0,144.5,2.0,1.0,222.42,2.0,0.5,89.444444444,2,538270
1,1,0,46,3,1.0,2.0,2.0,312.0,1.0,2.0,710.29,1.0,0.0,145.166666666,2,552861
1,1,0,54,3,0.0,1.0,3.0,777.0,2.0,2.0,580.49,2.0,1.0,80.375,2,548853
1,0,0,40,3,0.0,1.0,3.6666666666666665,632.3333333333334,3.0,1.0,193.36,2.0,0.5,128.875,2,450305
1,0,0,62,3,0.0,1.6666666666666667,3.6666666666666665,846.0,3.0,1.5,315.94,2.0,1.0,96.625,2,505230
1,0,0,52,2,0.0,1.0,1.0,238.0,1.0,1.0,349.45,2.0,0.5,105.25,2,536604
1,1,1,60,2,0.0,1.0,1.5,195.5,2.0,1.0,642.02,1.0,1.0,140.625,2,249521
1,0,0,46,2,0.0,1.0,3.0,312.0,1.0,1.0,232.99,2.0,0.0,100.222222222,2,564234
1,1,0,47,4,0.0,1.6666666666666667,4.666666666666667,764.3333333333334,3.0,2.0,604.19,2.0,1.5,84.75,2,469464
1,0,1,45,2,0.0,2.5,3.0,1915.5,2.0,2.5,1999.26,2.0,2.5,95.5,2,583764
1,1,1,53,3,0.0,1.0,4.666666666666667,1158.6666666666667,3.0,1.0,186.56000000000003,3.0,0.3333333333333333,109.2,2,550754
1,0,0,46,3,0.0,1.5,2.0,486.5,2.0,1.3333333333333333,712.6266666666667,3.0,0.0,127.0,2,600011
1,0,0,34,1,0.0,1.0,3.0,189.0,1.0,1.0,71.26,1.0,0.0,83.625,2,568371
1,0,0,21,2,0.0,1.5,3.5,1786.0,2.0,1.5,263.255,2.0,0.5,88.75,2,563100
1,1,0,48,3,0.0,1.0,1.5,167.0,2.0,1.0,392.88000000000005,3.0,0.3333333333333333,117.111111111,2,543165
1,0,1,37,1,0.0,1.0,1.0,177.0,1.0,1.0,118.05,1.0,1.0,91.75,2,607799
1,0,0,42,3,0.0,1.0,0.0,0.0,1.0,1.0,272.0133333333333,3.0,1.0,75.125,2,603296
1,1,0,75,2,0.0,1.0,3.0,1053.0,1.0,1.0,289.06,2.0,0.0,64.0,2,524419
1,1,0,28,3,0.0,1.3333333333333333,5.0,1811.3333333333333,3.0,1.0,130.01,1.0,1.0,111.333333333,2,590558
