,user_id,gender,married,has_children,age,user_since,reisen_gesamt,stornierte_reisen,rooms_avg,nights_avg,hotel_price_avg,hotel_count,seats_avg,flight_price_avg,flight_count,checked_bags_avg,session_dauer_avg_sec
3360,549359,1,False,True,37,24,3,,1.0,2.3333333333333335,877.3333333333334,3.0,1.0,382.7733333333333,3.0,0.3333333333333333,125.625
3361,523465,1,True,False,51,25,3,,1.0,2.0,875.5,2.0,1.0,110.25,3.0,0.3333333333333333,90.75
3362,532215,1,True,False,50,25,6,,1.1666666666666667,4.0,347.6666666666667,6.0,1.0,492.18199999999996,5.0,0.6,118.111111111
3363,522265,1,False,True,43,25,4,,1.0,3.5,366.5,4.0,1.0,448.5233333333333,3.0,0.3333333333333333,139.625
3364,575299,1,True,False,45,24,3,,1.6666666666666667,1.3333333333333333,632.0,3.0,1.6666666666666667,547.6066666666667,3.0,0.6666666666666666,106.75
3365,526858,1,True,True,52,25,0,,,,,,,,,,69.375
3366,595861,1,False,False,41,24,1,,1.0,1.0,383.0,1.0,1.0,833.72,1.0,0.0,85.5
3367,588582,1,False,False,49,24,2,,2.5,1.0,620.0,2.0,2.5,466.865,2.0,0.5,92.875
3368,581385,1,True,True,51,24,1,,1.0,4.0,932.0,1.0,,,,,75.5
3369,573010,1,False,True,46,24,4,1.0,1.5,3.5,1809.0,2.0,1.5,399.44,2.0,0.5,171.666666666
3370,552573,0,True,True,36,24,2,,1.0,1.0,262.0,1.0,2.5,5802.31,2.0,2.0,63.625
3371,509302,1,False,True,59,25,2,,1.0,1.5,307.5,2.0,1.0,76.575,2.0,0.5,91.111111111
3372,495273,1,False,False,31,25,6,,1.1666666666666667,7.166666666666667,1200.1666666666667,6.0,1.25,528.3425,4.0,1.25,201.75
3373,530656,1,True,False,43,25,2,,1.0,2.0,281.0,2.0,1.0,416.57000000000005,2.0,0.0,86.75
3374,522152,1,False,True,32,25,3,1.0,1.0,0.0,0.0,1.0,1.0,381.11,1.0,1.0,115.5
3375,554141,1,True,False,40,24,4,,1.5,2.75,454.75,4.0,1.3333333333333333,472.46,3.0,0.6666666666666666,114.777777777
3376,565827,1,True,False,26,24,3,1.0,1.0,1.0,-250.0,1.0,1.0,189.77,1.0,1.0,103.285714285
3377,554922,1,True,False,40,24,1,,1.0,4.0,272.0,1.0,1.0,327.51,1.0,0.0,102.625
3378,545290,1,False,True,45,24,4,,1.0,1.6666666666666667,335.6666666666667,3.0,1.0,542.58,4.0,0.25,162.125
3379,520298,1,False,False,42,25,2,,1.0,3.5,997.0,2.0,1.0,311.82,1.0,2.0,152.375
3380,593386,1,False,False,39,24,3,,1.0,7.0,916.6666666666666,3.0,1.0,472.18499999999995,2.0,0.0,97.25
3381,526084,1,False,False,41,25,3,,1.3333333333333333,0.6666666666666666,161.33333333333334,3.0,1.3333333333333333,550.5266666666666,3.0,0.3333333333333333,119.375
3382,532607,1,False,False,32,25,4,,1.0,2.0,243.0,3.0,1.25,282.785,4.0,1.0,150.222222222
3383,449980,1,False,False,19,26,2,1.0,,,,,,,,,86.166666666
3384,476742,0,False,True,49,25,2,,1.0,9.0,2646.0,1.0,1.0,209.8,1.0,1.0,90.5
3385,509515,1,False,True,30,25,2,,1.0,6.0,1488.0,2.0,1.0,297.45,1.0,1.0,84.666666666
3386,557314,1,True,False,47,24,4,,1.5,2.0,1064.0,4.0,1.5,456.565,4.0,0.75,121.5
3387,669449,1,True,False,44,23,5,2.0,1.0,5.0,850.0,1.0,1.0,744.05,1.0,1.0,123.5
3388,572669,1,True,False,52,24,2,,1.5,5.0,1332.0,2.0,1.0,192.71,1.0,0.0,71.777777777
3389,551935,1,True,False,70,24,1,,1.0,8.0,2160.0,1.0,,,,,80.375
3390,584537,1,True,False,50,24,5,,1.0,1.5,230.75,4.0,1.0,215.765,4.0,0.5,136.375
3391,526303,1,True,True,22,25,2,,1.0,7.0,1394.0,2.0,,,,,105.125
3392,549800,1,True,True,40,24,2,,1.0,2.0,140.0,1.0,1.5,602.095,2.0,3.5,128.625
3393,503418,1,False,False,41,25,5,,1.0,3.4,574.8,5.0,1.0,287.548,5.0,0.4,179.0
3394,606930,1,False,False,41,23,6,1.0,1.5,2.25,513.75,4.0,1.5,598.2,4.0,1.0,156.571428571
3395,546867,1,False,False,52,24,3,,1.3333333333333333,3.3333333333333335,1231.6666666666667,3.0,1.3333333333333333,602.83,3.0,0.6666666666666666,99.75
3396,496972,1,False,False,35,25,3,,1.0,2.0,500.0,1.0,1.0,290.9766666666667,3.0,0.3333333333333333,93.111111111
3397,548222,1,True,True,53,24,4,,1.0,5.333333333333333,1154.6666666666667,3.0,2.0,2052.7833333333333,3.0,1.3333333333333333,126.0
3398,513856,0,False,False,37,25,1,,1.0,8.0,1104.0,1.0,1.0,376.91,1.0,1.0,100.875
3399,528179,1,True,True,34,25,2,,1.5,10.5,1987.5,2.0,,,,,194.75
3400,544595,1,False,False,37,24,4,,1.0,1.5,489.0,4.0,1.0,421.1925,4.0,0.25,110.75
3401,653838,1,True,False,63,23,4,1.0,1.0,3.0,372.0,1.0,1.0,95.495,2.0,0.0,106.333333333
3402,450164,1,True,False,38,26,4,,1.5,3.25,600.25,4.0,1.5,348.3775,4.0,0.5,182.0
3403,431912,1,False,True,36,26,1,,,,,,2.0,295.89,1.0,1.0,76.625
3404,592598,1,True,True,51,24,5,,1.5,5.5,450.25,4.0,1.8,992.3520000000001,5.0,1.8,133.125
3405,490517,1,True,True,52,25,3,,2.0,1.0,434.0,1.0,1.3333333333333333,189.12,3.0,1.0,108.125
3406,386255,1,False,True,32,27,1,,2.0,4.0,2144.0,1.0,,,,,59.5
3407,626519,1,False,False,44,23,3,,1.0,2.5,474.5,2.0,1.0,223.89333333333335,3.0,0.0,128.375
3408,537507,1,False,False,41,24,3,,1.3333333333333333,11.333333333333334,1664.0,3.0,1.0,952.48,1.0,0.0,115.444444444
3409,591746,1,False,False,40,24,3,,1.0,1.0,343.0,3.0,1.0,268.32,3.0,0.6666666666666666,78.625
3410,471565,1,False,True,31,26,2,,1.0,7.0,812.5,2.0,1.0,194.76,1.0,1.0,79.875
3411,500532,1,True,True,38,25,1,,1.0,2.0,566.0,1.0,,,,,87.625
3412,576962,1,False,False,46,24,3,,1.0,7.0,583.5,2.0,1.0,2547.78,1.0,0.0,136.125
3413,551282,1,True,False,55,24,4,,1.0,1.75,247.75,4.0,1.0,194.12,4.0,0.75,104.375
3414,567114,1,True,False,52,24,0,,,,,,,,,,67.25
3415,582801,1,True,False,52,24,4,1.0,1.0,4.0,869.0,2.0,1.0,195.82999999999998,2.0,0.5,174.0
3416,677896,1,True,True,66,22,2,,1.0,4.5,426.0,2.0,1.0,314.7,1.0,0.0,89.5
3417,521748,0,False,False,41,25,3,,1.3333333333333333,3.3333333333333335,760.0,3.0,1.0,106.16499999999999,2.0,0.5,94.333333333
3418,601282,1,True,True,58,23,2,,1.0,1.5,311.0,2.0,1.0,362.64,2.0,0.5,175.375
3419,540857,1,True,False,37,24,0,,,,,,,,,,59.875
3420,539140,1,True,False,37,24,3,,1.0,1.3333333333333333,294.0,3.0,1.0,648.5433333333334,3.0,0.3333333333333333,136.222222222
3421,531884,1,True,True,51,25,4,,1.0,8.5,1765.25,4.0,1.0,340.1933333333333,3.0,0.3333333333333333,98.5
3422,548434,1,True,False,44,24,3,,2.0,3.5,2417.0,2.0,2.0,435.625,2.0,0.0,88.0
3423,421870,0,True,True,30,26,3,,1.0,2.5,717.5,2.0,3.3333333333333335,7411.356666666667,3.0,2.6666666666666665,122.125
3424,523913,0,False,True,37,25,4,,1.0,1.6666666666666667,314.0,3.0,1.0,412.2025,4.0,0.5,100.5
3425,485891,1,False,True,34,25,3,1.0,1.0,2.0,196.0,1.0,1.0,227.86,1.0,0.0,82.5
3426,516211,0,True,False,42,25,5,1.0,1.0,5.0,662.0,2.0,1.0,244.20333333333335,3.0,0.0,99.5
3427,514167,1,False,False,52,25,4,1.0,1.0,1.0,115.0,2.0,1.0,433.57000000000005,2.0,0.5,239.833333333
3428,620884,1,False,False,34,23,5,1.0,1.0,2.5,410.0,2.0,1.0,173.22000000000003,3.0,0.3333333333333333,91.166666666
3429,523877,1,True,False,52,25,4,,1.0,2.75,266.5,4.0,1.0,562.8075,4.0,0.75,129.125
3430,610530,1,False,False,26,23,0,,,,,,,,,,75.5
3431,512303,1,False,True,50,25,4,,1.3333333333333333,4.0,622.0,3.0,2.0,528.8766666666667,3.0,0.6666666666666666,116.875
3432,573237,1,False,True,37,24,1,,1.0,2.0,348.0,1.0,1.0,399.84,1.0,1.0,70.625
3433,562108,1,False,False,46,24,5,,1.2,4.0,683.4,5.0,1.2,278.848,5.0,0.2,125.375
3434,523256,1,False,False,38,25,3,,1.3333333333333333,7.333333333333333,3848.3333333333335,3.0,1.0,357.13,2.0,0.0,138.25
3435,638600,1,False,False,74,23,0,,,,,,,,,,157.625
3436,592079,1,False,False,18,24,0,,,,,,,,,,175.25
3437,553754,1,True,True,49,24,3,,1.3333333333333333,3.0,380.6666666666667,3.0,1.3333333333333333,358.94666666666666,3.0,0.3333333333333333,105.625
3438,545012,1,True,True,38,24,3,,1.6666666666666667,5.666666666666667,810.6666666666666,3.0,2.0,1013.44,2.0,0.5,101.75
3439,542760,1,False,False,39,24,5,,1.2,3.6,1602.0,5.0,1.25,289.78000000000003,4.0,0.0,140.0
3440,541764,1,True,False,48,24,3,,1.3333333333333333,4.666666666666667,581.0,3.0,1.5,285.125,2.0,0.5,100.75
3441,509115,1,False,False,38,25,8,,1.2857142857142858,4.571428571428571,1034.2857142857142,7.0,1.4,832.7760000000001,5.0,1.0,145.75
3442,509626,1,False,True,52,25,3,,1.0,6.0,515.3333333333334,3.0,1.3333333333333333,509.34,3.0,1.0,132.75
3443,371201,0,False,True,29,27,1,,,,,,1.0,199.47,1.0,3.0,97.125
3444,614311,1,True,False,50,23,3,1.0,1.0,2.0,88.0,1.0,1.0,305.05,1.0,1.0,79.0
3445,573946,1,False,False,50,24,2,,1.0,2.0,263.5,2.0,1.0,415.395,2.0,0.5,127.625
3446,632475,1,True,False,69,23,3,1.0,1.0,3.0,468.0,1.0,,,,,139.833333333
3447,670471,1,True,True,40,23,2,,1.0,2.0,458.0,2.0,1.0,193.53,2.0,0.5,80.875
3448,545300,1,False,True,34,24,5,,1.2,3.6,754.2,5.0,1.2,179.916,5.0,0.4,158.75
3449,514132,1,False,True,38,25,5,,1.0,2.75,407.0,4.0,1.2,383.216,5.0,0.4,120.375
3450,562612,1,False,False,43,24,5,1.0,1.3333333333333333,4.333333333333333,459.6666666666667,3.0,1.5,510.175,2.0,1.0,98.833333333
3451,598533,1,False,True,39,24,3,1.0,1.0,2.0,340.0,1.0,1.0,680.07,1.0,0.0,126.833333333
3452,499969,1,False,False,26,25,1,,1.0,9.0,351.0,1.0,,,,,95.75
3453,511066,1,False,False,35,25,3,,1.3333333333333333,1.6666666666666667,296.3333333333333,3.0,1.3333333333333333,335.23333333333335,3.0,0.0,164.5
3454,498857,1,True,False,38,25,3,,1.0,3.5,288.5,2.0,1.0,384.1333333333334,3.0,0.6666666666666666,124.625
3455,600648,1,True,False,46,23,5,,1.5,2.5,749.75,4.0,1.5,647.7,4.0,0.75,126.625
3456,548587,1,False,False,36,24,2,,1.0,4.5,1052.5,2.0,1.0,447.84,2.0,0.5,113.5
3457,522441,0,True,False,35,25,3,,1.0,1.0,160.33333333333334,3.0,1.0,297.15333333333336,3.0,0.6666666666666666,106.75
3458,561367,1,True,False,42,24,2,,1.0,3.0,165.0,1.0,1.0,392.895,2.0,0.5,82.5
3459,535024,1,False,False,37,25,4,1.0,1.0,2.5,358.5,2.0,1.0,448.37,2.0,1.0,133.333333333
3460,534594,1,True,False,45,25,2,,2.0,15.5,14057.0,2.0,1.0,147.43,1.0,0.0,68.125
3461,573564,1,False,False,28,24,5,,1.0,3.6666666666666665,393.0,3.0,1.0,243.72600000000003,5.0,0.2,99.625
3462,561331,1,False,True,42,24,2,,1.0,6.0,593.0,2.0,1.0,361.33000000000004,2.0,0.0,74.5
3463,511142,1,True,True,42,25,3,,1.3333333333333333,4.333333333333333,700.6666666666666,3.0,1.3333333333333333,232.08333333333334,3.0,1.3333333333333333,122.75
3464,553943,1,False,False,48,24,4,,1.0,2.0,439.0,3.0,1.5,690.7675,4.0,0.5,155.25
3465,555151,1,False,False,37,24,6,,1.4,2.6,399.8,5.0,1.25,719.7475000000001,4.0,0.75,129.25
3466,605780,1,True,True,54,23,2,,1.0,1.0,55.0,1.0,1.0,118.965,2.0,1.0,70.0
3467,548672,0,False,False,42,24,4,,1.25,1.0,309.5,4.0,1.25,323.445,4.0,0.5,191.125
3468,514210,1,False,False,43,25,3,,1.0,2.0,167.66666666666666,3.0,1.0,248.01666666666665,3.0,0.3333333333333333,135.111111111
3469,653852,1,False,False,49,23,1,,1.0,0.0,0.0,1.0,1.0,191.1,1.0,1.0,100.0
3470,547911,1,False,True,41,24,2,,1.0,1.5,172.0,2.0,1.0,500.645,2.0,0.5,98.125
3471,690422,1,False,False,45,22,3,,1.0,2.3333333333333335,552.3333333333334,3.0,1.0,423.3933333333334,3.0,0.6666666666666666,98.625
3472,445515,1,False,False,40,26,2,,1.0,2.0,342.0,2.0,1.0,685.47,2.0,0.5,111.875
3473,557449,1,False,False,39,24,1,,1.0,1.0,126.0,1.0,1.0,509.96,1.0,1.0,91.75
3474,512999,1,True,False,35,25,3,,1.0,1.5,251.5,2.0,1.3333333333333333,514.4166666666666,3.0,0.6666666666666666,103.625
3475,583526,1,False,True,31,24,3,,1.0,5.0,687.0,3.0,1.0,534.99,2.0,0.5,87.666666666
3476,591714,1,True,False,49,24,6,,1.0,2.0,300.6,5.0,1.2,254.998,5.0,0.6,128.0
3477,549274,1,False,False,51,24,1,,1.0,1.0,-81.0,1.0,1.0,75.22,1.0,1.0,141.375
3478,576370,0,False,False,35,24,3,1.0,1.0,5.0,1065.0,1.0,1.0,487.34,1.0,1.0,75.5
3479,565365,0,False,True,52,24,1,,1.0,8.0,1928.0,1.0,1.0,234.44,1.0,1.0,128.125
3480,623087,1,False,False,48,23,3,,1.0,2.6666666666666665,835.6666666666666,3.0,1.0,390.3766666666667,3.0,0.0,151.111111111
3481,204943,0,False,False,42,32,7,1.0,1.6,2.8,764.0,5.0,1.6,470.116,5.0,1.4,170.0
3482,591478,1,False,False,20,24,2,,1.0,8.5,1475.5,2.0,,,,,85.5
3483,434238,1,True,True,51,26,2,,1.0,1.0,44.0,1.0,1.0,48.459999999999994,2.0,0.5,109.75
3484,527389,1,False,True,35,25,2,,1.5,3.0,348.0,2.0,,,,,83.0
3485,560803,1,True,False,45,24,5,,1.4,3.4,696.6,5.0,1.4,758.8860000000001,5.0,0.4,154.875
3486,595183,1,True,False,67,24,3,1.0,2.0,7.0,3332.0,1.0,,,,,109.285714285
3487,651744,1,False,False,48,23,4,1.0,1.0,2.5,417.0,2.0,1.0,338.775,2.0,0.0,136.0
3488,478188,0,False,False,30,25,3,,1.0,3.0,297.6666666666667,3.0,1.0,301.46500000000003,2.0,1.0,80.125
3489,576612,1,False,False,39,24,5,,1.75,3.75,1372.5,4.0,1.6,533.5,5.0,0.2,142.625
3490,488462,1,True,False,45,25,5,,1.0,2.2,241.6,5.0,1.0,157.9525,4.0,0.25,100.5
3491,515874,1,True,False,68,25,1,,2.0,9.0,1962.0,1.0,,,,,93.555555555
3492,541540,0,True,True,53,24,4,,1.6666666666666667,5.0,987.0,3.0,1.5,293.92,4.0,0.75,112.125
3493,520680,1,True,False,44,25,2,,1.0,2.0,470.0,2.0,1.0,315.91,2.0,0.0,94.125
3494,530385,1,True,False,44,25,3,,1.0,1.6666666666666667,209.33333333333334,3.0,1.0,361.53999999999996,3.0,0.3333333333333333,133.875
3495,507505,1,True,True,50,25,2,,1.0,6.5,3435.5,2.0,1.0,374.59999999999997,2.0,1.0,67.222222222
3496,502210,1,True,False,44,25,5,1.0,1.3333333333333333,2.6666666666666665,510.6666666666667,3.0,1.0,376.41499999999996,2.0,1.0,93.333333333
3497,589164,1,True,True,46,24,4,,1.0,5.0,967.0,4.0,1.0,342.6025,4.0,0.25,111.625
3498,540605,1,False,False,24,24,1,,1.0,7.0,1029.0,1.0,1.0,624.83,1.0,0.0,73.375
3499,503621,1,True,False,42,25,2,,1.0,9.5,870.5,2.0,1.0,416.13,1.0,0.0,149.25
3500,571757,1,False,False,30,24,0,,,,,,,,,,63.125
3501,547559,1,True,False,37,24,6,,1.0,4.6,810.6,5.0,1.3333333333333333,239.07666666666668,6.0,0.8333333333333334,179.875
3502,190866,1,False,False,38,32,5,,1.0,1.8,271.8,5.0,1.0,416.2,5.0,0.4,153.888888888
3503,471935,1,True,False,48,26,3,,1.3333333333333333,1.6666666666666667,411.3333333333333,3.0,1.5,653.685,2.0,0.0,179.111111111
3504,533908,1,False,False,27,25,1,,1.0,3.0,447.0,1.0,1.0,263.68,1.0,0.0,72.666666666
3505,667929,1,False,False,36,23,1,,,,,,1.0,108.19,1.0,1.0,77.375
3506,580971,0,False,False,44,24,2,,1.0,5.0,963.0,2.0,1.0,421.235,2.0,0.0,130.777777777
3507,518826,1,False,True,39,25,1,,1.0,2.0,514.0,1.0,1.0,222.37,1.0,0.0,96.5
3508,531994,1,True,False,44,25,2,,1.0,2.0,151.5,2.0,1.0,592.985,2.0,0.5,115.875
3509,534040,1,True,True,55,25,2,,2.0,11.0,2432.0,2.0,1.0,249.08,1.0,0.0,97.875
3510,543352,1,False,False,45,24,4,,1.0,2.0,840.3333333333334,3.0,1.0,220.32666666666668,3.0,0.6666666666666666,120.125
3511,536469,1,False,False,33,25,1,,1.0,4.0,928.0,1.0,1.0,90.78,1.0,1.0,87.75
3512,584423,1,False,False,35,24,2,,1.0,2.0,228.5,2.0,1.0,278.44,2.0,0.0,86.5
3513,558362,0,True,True,51,24,4,,1.0,2.5,507.5,4.0,1.0,354.0,4.0,0.75,168.125
3514,509069,1,True,False,45,25,4,,1.0,1.6666666666666667,191.33333333333334,3.0,1.0,649.3800000000001,2.0,1.0,128.5
3515,531682,1,False,True,22,25,0,,,,,,,,,,67.5
3516,579307,1,True,True,55,24,6,1.0,1.0,1.0,119.33333333333333,3.0,1.0,175.4725,4.0,0.75,146.285714285
3517,551620,1,False,False,30,24,3,,1.5,3.0,364.5,2.0,1.0,367.325,2.0,0.0,80.0
3518,630607,1,False,False,27,23,0,,,,,,,,,,40.75
3519,562398,1,False,False,40,24,4,,1.25,5.0,1260.5,4.0,1.0,436.05,3.0,0.3333333333333333,133.0
3520,500243,1,False,False,25,25,1,,1.0,2.0,234.0,1.0,1.0,150.6,1.0,0.0,77.444444444
3521,563731,1,True,False,50,24,5,,1.25,6.0,1401.75,4.0,1.25,499.68,4.0,0.25,108.875
3522,529224,1,True,False,55,25,7,,1.2,2.8,687.2,5.0,1.0,544.5216666666666,6.0,0.8333333333333334,151.375
3523,564258,1,False,False,18,24,3,,1.6666666666666667,7.666666666666667,2780.6666666666665,3.0,2.0,817.32,1.0,0.0,89.375
3524,629701,1,False,False,32,23,4,,1.0,3.5,529.5,4.0,1.0,396.62999999999994,3.0,0.3333333333333333,130.375
3525,489844,1,True,True,49,25,3,,1.0,5.0,518.0,3.0,1.0,536.025,2.0,1.0,80.375
3526,487954,0,False,False,42,25,4,,1.5,4.25,1317.0,4.0,1.3333333333333333,721.3866666666667,3.0,0.6666666666666666,107.111111111
3527,579999,1,False,False,18,24,1,,2.0,2.0,260.0,1.0,,,,,82.5
3528,559537,0,True,True,55,24,2,,2.5,3.0,1135.0,2.0,2.5,1623.61,2.0,1.5,84.875
3529,538084,0,False,False,57,24,5,,1.2,2.6,726.0,5.0,1.25,353.28000000000003,4.0,0.0,149.75
3530,548743,1,True,False,28,24,2,,1.0,2.0,283.5,2.0,1.0,376.89,1.0,1.0,127.111111111
3531,546728,1,True,False,54,24,2,,1.0,6.5,776.5,2.0,1.5,1106.565,2.0,0.5,110.5
3532,577180,1,True,False,50,24,5,,1.0,3.0,329.4,5.0,1.0,234.12600000000003,5.0,0.6,128.875
3533,558513,1,False,True,46,24,3,,1.3333333333333333,4.0,2078.6666666666665,3.0,1.3333333333333333,377.33666666666664,3.0,0.3333333333333333,104.5
3534,530379,1,True,False,44,25,1,,1.0,0.0,0.0,1.0,1.0,222.8,1.0,0.0,121.1
3535,420669,1,True,True,52,26,6,2.0,1.0,6.0,783.0,2.0,1.0,597.15,1.0,1.0,70.0
3536,586063,0,False,False,44,24,3,1.0,2.0,2.0,1448.0,1.0,2.0,644.99,1.0,0.0,110.833333333
3537,629725,1,False,False,46,23,3,,1.0,1.0,185.0,1.0,1.0,216.79333333333332,3.0,0.3333333333333333,95.5
3538,644438,1,True,False,46,23,0,,,,,,,,,,77.25
3539,528193,1,False,False,41,25,3,,1.0,3.3333333333333335,769.3333333333334,3.0,1.0,446.94,3.0,0.3333333333333333,106.625
3540,537038,1,True,True,51,25,1,,1.0,2.0,104.0,1.0,1.0,361.08,1.0,0.0,65.777777777
3541,546224,1,True,True,46,24,2,,1.0,0.5,95.0,2.0,1.0,240.84500000000003,2.0,1.0,113.25
3542,598945,1,False,False,21,24,1,,1.0,3.0,1050.0,1.0,1.0,527.04,1.0,1.0,86.625
3543,616470,1,True,False,32,23,2,,1.0,2.0,282.0,2.0,1.0,576.97,2.0,0.5,96.25
3544,508111,1,True,True,40,25,1,1.0,,,,,,,,,128.0
3545,542850,1,False,False,35,24,4,,1.0,5.666666666666667,1060.0,3.0,1.0,159.815,4.0,0.25,105.75
3546,618642,1,True,False,40,23,2,,,,,,1.0,1164.45,2.0,1.0,97.125
3547,611031,1,False,True,22,23,0,,,,,,,,,,104.0
3548,533411,1,False,False,36,25,4,,1.0,1.3333333333333333,272.0,3.0,1.0,349.2675,4.0,0.5,183.125
3549,513800,0,True,True,53,25,0,,,,,,,,,,54.875
3550,582254,1,False,False,51,24,4,,1.0,4.0,1326.0,3.0,1.0,222.56,4.0,0.5,148.25
3551,532843,1,True,False,41,25,3,,1.0,3.0,476.6666666666667,3.0,1.0,424.1,2.0,0.0,104.375
3552,568696,1,True,True,49,24,3,,1.0,5.5,852.0,2.0,1.0,237.09333333333333,3.0,0.6666666666666666,75.888888888
3553,532637,0,False,False,23,25,2,,1.0,7.0,1473.0,2.0,,,,,93.875
3554,512440,1,True,False,35,25,3,,1.0,2.3333333333333335,934.6666666666666,3.0,1.0,214.28666666666666,3.0,0.6666666666666666,144.375
3555,510700,0,False,False,52,25,5,1.0,1.3333333333333333,3.6666666666666665,2011.3333333333333,3.0,1.0,91.215,2.0,0.5,116.0
3556,582002,1,False,False,18,24,0,,,,,,,,,,104.375
3557,496408,1,False,False,45,25,6,1.0,1.0,1.0,267.3333333333333,3.0,1.0,270.7375,4.0,0.75,116.625
3558,555960,1,True,False,69,24,0,,,,,,,,,,70.0
3559,551051,1,False,True,49,24,1,,1.0,9.0,630.0,1.0,,,,,84.125
3560,537659,1,False,True,27,24,1,,1.0,2.0,286.0,1.0,,,,,75.5
3561,519911,1,False,False,40,25,6,,1.0,4.0,549.6666666666666,6.0,1.0,313.2566666666667,6.0,0.16666666666666666,148.222222222
3562,523690,0,False,False,44,25,4,,1.25,4.75,1390.5,4.0,1.0,189.28000000000003,2.0,0.5,133.875
3563,627729,1,False,True,24,23,0,,,,,,,,,,95.375
3564,561156,1,True,False,79,24,0,,,,,,,,,,78.625
3565,483928,1,False,False,42,25,5,,1.2,2.2,292.6,5.0,1.2,276.754,5.0,0.4,161.875
3566,530453,1,False,False,18,25,0,,,,,,,,,,56.666666666
3567,407642,1,False,False,30,27,2,,1.0,1.0,375.0,2.0,1.0,234.885,2.0,0.0,103.75
3568,586006,1,False,True,43,24,3,,1.0,3.3333333333333335,455.3333333333333,3.0,1.0,433.39000000000004,3.0,1.0,115.0
3569,375751,1,True,False,51,27,3,,1.0,3.0,499.5,2.0,1.0,235.85333333333332,3.0,0.3333333333333333,176.75
3570,510694,0,False,False,46,25,5,1.0,1.0,2.0,243.33333333333334,3.0,1.0,636.2366666666667,3.0,0.6666666666666666,186.571428571
3571,527541,1,True,False,42,25,1,,1.0,11.0,550.0,1.0,,,,,76.555555555
3572,583342,1,False,False,67,24,2,,1.0,7.0,730.0,2.0,,,,,84.5
3573,497108,1,False,False,48,25,3,,1.3333333333333333,0.3333333333333333,66.66666666666667,3.0,1.3333333333333333,273.88666666666666,3.0,0.3333333333333333,96.875
3574,565826,1,False,True,26,24,1,,2.0,11.0,2112.0,1.0,,,,,77.75
3575,541061,1,False,True,40,24,2,,4.0,2.0,1544.0,1.0,1.0,187.73,1.0,1.0,111.25
3576,652527,1,False,False,29,23,1,,1.0,1.0,193.0,1.0,1.0,93.89,1.0,1.0,114.125
3577,555852,1,True,False,46,24,4,,1.3333333333333333,6.0,2465.3333333333335,3.0,1.25,317.3725,4.0,0.75,109.333333333
3578,543671,1,True,True,53,24,2,,1.5,2.0,616.0,2.0,1.0,288.21,1.0,0.0,82.111111111
3579,525631,0,False,False,46,25,4,1.0,1.5,6.0,657.0,2.0,2.0,1435.03,1.0,1.0,83.5
3580,435231,1,False,False,31,26,2,,1.0,4.0,458.0,2.0,1.0,52.88,1.0,1.0,103.111111111
3581,509712,1,False,False,34,25,3,,1.0,6.666666666666667,478.0,3.0,1.0,535.415,2.0,1.0,92.25
3582,672468,1,True,True,38,23,5,,1.2,2.4,666.0,5.0,1.25,826.7850000000001,4.0,0.25,102.375
3583,513090,0,False,True,22,25,2,,1.0,1.0,65.0,1.0,1.5,664.805,2.0,1.5,101.555555555
3584,556199,0,False,True,18,24,0,,,,,,,,,,127.125
3585,525920,0,False,False,44,25,5,,2.0,3.25,773.25,4.0,2.0,515.35,3.0,1.0,147.125
3586,492211,0,False,False,22,25,1,,1.0,5.0,780.0,1.0,1.0,140.85,1.0,0.0,142.5
3587,520440,1,True,False,36,25,0,,,,,,,,,,98.555555555
3588,290123,1,True,False,41,30,7,,1.6666666666666667,2.1666666666666665,597.1666666666666,6.0,1.5714285714285714,685.1585714285713,7.0,0.8571428571428571,155.888888888
3589,586270,1,False,True,36,24,2,,1.0,4.0,543.0,2.0,1.0,92.54,1.0,0.0,92.444444444
3590,549367,1,True,True,42,24,4,,1.5,3.75,934.0,4.0,1.6666666666666667,327.5133333333333,3.0,0.3333333333333333,116.875
3591,563896,0,False,True,44,24,3,1.0,1.0,2.0,154.0,1.0,1.0,97.35,1.0,1.0,83.166666666
3592,495386,1,True,True,55,25,3,,1.0,2.5,552.0,2.0,1.0,355.38000000000005,3.0,0.6666666666666666,111.375
3593,520898,1,True,True,43,25,3,,1.6666666666666667,6.0,1920.0,3.0,1.5,1034.78,2.0,0.5,103.375
3594,574885,1,False,False,37,24,1,,1.0,3.0,243.0,1.0,1.0,176.13,1.0,0.0,126.625
3595,552643,1,True,True,46,24,3,,1.0,1.3333333333333333,232.33333333333334,3.0,1.0,318.43333333333334,3.0,0.0,149.125
3596,613874,1,True,False,55,23,4,,1.25,2.0,517.0,4.0,1.25,562.315,4.0,0.75,107.0
3597,540572,1,True,True,50,24,6,,1.5,4.333333333333333,1948.3333333333333,6.0,2.0,638.2560000000001,5.0,1.2,172.5
3598,529237,1,True,True,45,25,2,,1.0,5.5,912.5,2.0,1.0,454.19,1.0,1.0,66.875
3599,555277,1,True,True,59,24,1,,1.0,1.0,428.0,1.0,1.0,760.9,1.0,1.0,125.333333333
3600,532748,1,False,True,41,25,5,,1.0,1.0,35.4,5.0,1.0,390.44500000000005,4.0,1.0,196.625
3601,541168,1,True,False,40,24,6,,1.0,3.25,508.25,4.0,1.0,390.186,5.0,0.6,138.25
3602,563425,1,True,True,64,24,2,,1.0,5.0,970.0,2.0,1.0,534.77,1.0,0.0,184.0
